  19  0.339E+09  0.167E+09  0.105E+09  0.686E+08  0.515E+08  0.397E+08  0.314E+08  0.211E+08  0.171E+08  0.153E+08  0.951E+08  0.491E+08  0.268E+08  0.188E+08  0.194E+08  0.100E+08  0.733E+07  0.412E+07  0.279E+07  0.138E+07  0.117E+08
  20  0.397E+09  0.211E+09  0.134E+09  0.899E+08  0.653E+08  0.469E+08  0.358E+08  0.283E+08  0.225E+08  0.181E+08  0.103E+09  0.513E+08  0.343E+08  0.238E+08  0.211E+08  0.161E+08  0.621E+07  0.518E+07  0.497E+07  0.171E+07  0.102E+08
  21  0.468E+09  0.253E+09  0.163E+09  0.114E+09  0.776E+08  0.561E+08  0.422E+08  0.377E+08  0.304E+08  0.274E+08  0.117E+09  0.520E+08  0.393E+08  0.279E+08  0.216E+08  0.168E+08  0.903E+07  0.587E+07  0.448E+07  0.369E+07  0.136E+08
  22  0.519E+09  0.287E+09  0.187E+09  0.134E+09  0.952E+08  0.726E+08  0.493E+08  0.405E+08  0.352E+08  0.300E+08  0.158E+09  0.642E+08  0.405E+08  0.287E+08  0.242E+08  0.182E+08  0.109E+08  0.592E+07  0.389E+07  0.330E+07  0.159E+08
  23  0.596E+09  0.330E+09  0.212E+09  0.149E+09  0.105E+09  0.884E+08  0.586E+08  0.477E+08  0.375E+08  0.351E+08  0.177E+09  0.715E+08  0.378E+08  0.311E+08  0.257E+08  0.165E+08  0.125E+08  0.762E+07  0.484E+07  0.375E+07  0.168E+08
  24  0.655E+09  0.368E+09  0.245E+09  0.167E+09  0.122E+09  0.931E+08  0.737E+08  0.560E+08  0.493E+08  0.375E+08  0.190E+09  0.738E+08  0.437E+08  0.320E+08  0.225E+08  0.215E+08  0.106E+08  0.105E+08  0.559E+07  0.446E+07  0.173E+08
  25  0.708E+09  0.406E+09  0.273E+09  0.194E+09  0.139E+09  0.104E+09  0.871E+08  0.650E+08  0.502E+08  0.401E+08  0.212E+09  0.866E+08  0.503E+08  0.292E+08  0.245E+08  0.215E+08  0.140E+08  0.127E+08  0.666E+07  0.453E+07  0.181E+08
  26  0.730E+09  0.449E+09  0.292E+09  0.210E+09  0.144E+09  0.107E+09  0.852E+08  0.689E+08  0.560E+08  0.466E+08  0.221E+09  0.900E+08  0.593E+08  0.358E+08  0.265E+08  0.225E+08  0.165E+08  0.105E+08  0.860E+07  0.633E+07  0.234E+08
  27  0.734E+09  0.470E+09  0.320E+09  0.217E+09  0.156E+09  0.113E+09  0.882E+08  0.744E+08  0.626E+08  0.500E+08  0.253E+09  0.102E+09  0.675E+08  0.359E+08  0.281E+08  0.207E+08  0.164E+08  0.111E+08  0.952E+07  0.814E+07  0.218E+08
  28  0.755E+09  0.473E+09  0.335E+09  0.240E+09  0.169E+09  0.121E+09  0.948E+08  0.789E+08  0.618E+08  0.504E+08  0.268E+09  0.967E+08  0.577E+08  0.400E+08  0.241E+08  0.211E+08  0.157E+08  0.127E+08  0.102E+08  0.738E+07  0.262E+08
  29  0.757E+09  0.490E+09  0.343E+09  0.247E+09  0.176E+09  0.132E+09  0.101E+09  0.770E+08  0.629E+08  0.499E+08  0.266E+09  0.111E+09  0.548E+08  0.360E+08  0.271E+08  0.219E+08  0.122E+08  0.128E+08  0.107E+08  0.634E+07  0.244E+08
  30  0.770E+09  0.515E+09  0.355E+09  0.247E+09  0.187E+09  0.137E+09  0.108E+09  0.858E+08  0.624E+08  0.531E+08  0.254E+09  0.114E+09  0.555E+08  0.411E+08  0.233E+08  0.231E+08  0.152E+08  0.107E+08  0.101E+08  0.726E+07  0.350E+08
  31  0.754E+09  0.513E+09  0.356E+09  0.263E+09  0.191E+09  0.144E+09  0.112E+09  0.895E+08  0.695E+08  0.572E+08  0.275E+09  0.115E+09  0.611E+08  0.385E+08  0.281E+08  0.205E+08  0.147E+08  0.143E+08  0.948E+07  0.626E+07  0.326E+08
  32  0.743E+09  0.507E+09  0.367E+09  0.266E+09  0.196E+09  0.145E+09  0.119E+09  0.927E+08  0.735E+08  0.574E+08  0.287E+09  0.121E+09  0.674E+08  0.391E+08  0.264E+08  0.200E+08  0.150E+08  0.124E+08  0.889E+07  0.665E+07  0.300E+08
  33  0.722E+09  0.522E+09  0.354E+09  0.262E+09  0.192E+09  0.148E+09  0.117E+09  0.942E+08  0.804E+08  0.632E+08  0.295E+09  0.105E+09  0.642E+08  0.445E+08  0.250E+08  0.207E+08  0.151E+08  0.129E+08  0.681E+07  0.767E+07  0.311E+08
  34  0.676E+09  0.499E+09  0.356E+09  0.260E+09  0.192E+09  0.142E+09  0.108E+09  0.892E+08  0.739E+08  0.645E+08  0.310E+09  0.109E+09  0.599E+08  0.411E+08  0.306E+08  0.222E+08  0.107E+08  0.113E+08  0.846E+07  0.676E+07  0.300E+08
  35  0.657E+09  0.483E+09  0.338E+09  0.255E+09  0.189E+09  0.143E+09  0.112E+09  0.868E+08  0.726E+08  0.623E+08  0.305E+09  0.116E+09  0.634E+08  0.371E+08  0.271E+08  0.203E+08  0.116E+08  0.920E+07  0.732E+07  0.693E+07  0.272E+08
  36  0.623E+09  0.466E+09  0.326E+09  0.245E+09  0.188E+09  0.143E+09  0.109E+09  0.873E+08  0.725E+08  0.608E+08  0.295E+09  0.117E+09  0.673E+08  0.407E+08  0.292E+08  0.220E+08  0.126E+08  0.833E+07  0.858E+07  0.543E+07  0.267E+08
  37  0.582E+09  0.457E+09  0.314E+09  0.231E+09  0.173E+09  0.137E+09  0.113E+09  0.862E+08  0.719E+08  0.596E+08  0.294E+09  0.107E+09  0.587E+08  0.433E+08  0.250E+08  0.206E+08  0.140E+08  0.733E+07  0.702E+07  0.822E+07  0.268E+08
  38  0.538E+09  0.410E+09  0.302E+09  0.222E+09  0.172E+09  0.135E+09  0.108E+09  0.852E+08  0.681E+08  0.564E+08  0.290E+09  0.105E+09  0.529E+08  0.364E+08  0.278E+08  0.182E+08  0.112E+08  0.959E+07  0.665E+07  0.576E+07  0.285E+08
  39  0.492E+09  0.383E+09  0.289E+09  0.217E+09  0.164E+09  0.130E+09  0.103E+09  0.812E+08  0.636E+08  0.542E+08  0.274E+09  0.112E+09  0.598E+08  0.360E+08  0.255E+08  0.168E+08  0.157E+08  0.118E+08  0.805E+07  0.375E+07  0.250E+08
  40  0.474E+09  0.382E+09  0.267E+09  0.201E+09  0.155E+09  0.123E+09  0.104E+09  0.779E+08  0.635E+08  0.538E+08  0.262E+09  0.102E+09  0.578E+08  0.370E+08  0.229E+08  0.234E+08  0.129E+08  0.917E+07  0.754E+07  0.684E+07  0.249E+08
  41  0.419E+09  0.333E+09  0.259E+09  0.191E+09  0.146E+09  0.113E+09  0.911E+08  0.748E+08  0.567E+08  0.484E+08  0.253E+09  0.103E+09  0.569E+08  0.348E+08  0.219E+08  0.205E+08  0.151E+08  0.113E+08  0.862E+07  0.672E+07  0.206E+08
  42  0.392E+09  0.305E+09  0.230E+09  0.179E+09  0.139E+09  0.107E+09  0.886E+08  0.700E+08  0.606E+08  0.461E+08  0.235E+09  0.983E+08  0.514E+08  0.307E+08  0.232E+08  0.192E+08  0.118E+08  0.945E+07  0.759E+07  0.587E+07  0.178E+08
  43  0.355E+09  0.290E+09  0.217E+09  0.165E+09  0.122E+09  0.996E+08  0.782E+08  0.664E+08  0.546E+08  0.448E+08  0.233E+09  0.907E+08  0.491E+08  0.285E+08  0.211E+08  0.169E+08  0.131E+08  0.101E+08  0.575E+07  0.556E+07  0.228E+08
  44  0.312E+09  0.266E+09  0.203E+09  0.154E+09  0.115E+09  0.924E+08  0.746E+08  0.573E+08  0.477E+08  0.418E+08  0.218E+09  0.848E+08  0.492E+08  0.315E+08  0.191E+08  0.111E+08  0.112E+08  0.781E+07  0.585E+07  0.421E+07  0.202E+08
  45  0.271E+09  0.241E+09  0.183E+09  0.139E+09  0.106E+09  0.861E+08  0.653E+08  0.523E+08  0.474E+08  0.393E+08  0.193E+09  0.762E+08  0.443E+08  0.289E+08  0.173E+08  0.115E+08  0.100E+08  0.119E+08  0.777E+07  0.399E+07  0.166E+08
  46  0.255E+09  0.218E+09  0.168E+09  0.121E+09  0.955E+08  0.776E+08  0.586E+08  0.493E+08  0.416E+08  0.371E+08  0.181E+09  0.744E+08  0.390E+08  0.309E+08  0.186E+08  0.126E+08  0.100E+08  0.111E+08  0.573E+07  0.483E+07  0.188E+08
  47  0.240E+09  0.198E+09  0.152E+09  0.116E+09  0.875E+08  0.688E+08  0.558E+08  0.445E+08  0.357E+08  0.310E+08  0.165E+09  0.649E+08  0.377E+08  0.240E+08  0.165E+08  0.114E+08  0.673E+07  0.609E+07  0.503E+07  0.485E+07  0.220E+08
  48  0.211E+09  0.185E+09  0.137E+09  0.104E+09  0.822E+08  0.612E+08  0.511E+08  0.425E+08  0.350E+08  0.272E+08  0.152E+09  0.613E+08  0.333E+08  0.223E+08  0.127E+08  0.102E+08  0.859E+07  0.466E+07  0.299E+07  0.396E+07  0.167E+08
  49  0.183E+09  0.159E+09  0.121E+09  0.925E+08  0.736E+08  0.570E+08  0.473E+08  0.360E+08  0.308E+08  0.267E+08  0.137E+09  0.572E+08  0.326E+08  0.229E+08  0.125E+08  0.919E+07  0.901E+07  0.456E+07  0.539E+07  0.314E+07  0.190E+08
  50  0.159E+09  0.143E+09  0.114E+09  0.856E+08  0.641E+08  0.546E+08  0.424E+08  0.358E+08  0.306E+08  0.258E+08  0.126E+09  0.516E+08  0.274E+08  0.207E+08  0.116E+08  0.963E+07  0.840E+07  0.526E+07  0.391E+07  0.350E+07  0.174E+08
  51  0.139E+09  0.130E+09  0.999E+08  0.779E+08  0.596E+08  0.478E+08  0.358E+08  0.310E+08  0.271E+08  0.226E+08  0.110E+09  0.474E+08  0.267E+08  0.190E+08  0.950E+07  0.757E+07  0.852E+07  0.711E+07  0.346E+07  0.335E+07  0.181E+08
  52  0.131E+09  0.118E+09  0.893E+08  0.680E+08  0.546E+08  0.425E+08  0.347E+08  0.253E+08  0.225E+08  0.222E+08  0.103E+09  0.390E+08  0.245E+08  0.169E+08  0.868E+07  0.664E+07  0.606E+07  0.616E+07  0.284E+07  0.190E+07  0.126E+08
  53  0.110E+09  0.101E+09  0.804E+08  0.624E+08  0.536E+08  0.407E+08  0.349E+08  0.260E+08  0.198E+08  0.181E+08  0.936E+08  0.358E+08  0.234E+08  0.154E+08  0.118E+08  0.678E+07  0.480E+07  0.661E+07  0.454E+07  0.290E+07  0.967E+07
  54  0.993E+08  0.929E+08  0.706E+08  0.573E+08  0.477E+08  0.399E+08  0.310E+08  0.222E+08  0.193E+08  0.158E+08  0.823E+08  0.316E+08  0.182E+08  0.150E+08  0.996E+07  0.710E+07  0.378E+07  0.603E+07  0.236E+07  0.211E+07  0.864E+07
  55  0.798E+08  0.808E+08  0.637E+08  0.504E+08  0.369E+08  0.336E+08  0.266E+08  0.224E+08  0.197E+08  0.155E+08  0.797E+08  0.280E+08  0.164E+08  0.126E+08  0.990E+07  0.523E+07  0.333E+07  0.407E+07  0.301E+07  0.143E+07  0.103E+08
  56  0.657E+08  0.650E+08  0.508E+08  0.373E+08  0.323E+08  0.284E+08  0.235E+08  0.214E+08  0.176E+08  0.139E+08  0.693E+08  0.247E+08  0.160E+08  0.105E+08  0.976E+07  0.536E+07  0.419E+07  0.325E+07  0.201E+07  0.190E+07  0.938E+07
  57  0.569E+08  0.548E+08  0.460E+08  0.345E+08  0.298E+08  0.268E+08  0.206E+08  0.171E+08  0.147E+08  0.124E+08  0.644E+08  0.220E+08  0.147E+08  0.101E+08  0.835E+07  0.586E+07  0.340E+07  0.378E+07  0.215E+07  0.207E+07  0.955E+07
  58  0.496E+08  0.454E+08  0.363E+08  0.303E+08  0.225E+08  0.217E+08  0.187E+08  0.142E+08  0.145E+08  0.115E+08  0.586E+08  0.206E+08  0.145E+08  0.859E+07  0.663E+07  0.793E+07  0.318E+07  0.252E+07  0.182E+07  0.121E+07  0.639E+07
  59  0.484E+08  0.440E+08  0.319E+08  0.259E+08  0.206E+08  0.188E+08  0.150E+08  0.112E+08  0.969E+07  0.837E+07  0.497E+08  0.221E+08  0.112E+08  0.910E+07  0.535E+07  0.593E+07  0.450E+07  0.303E+07  0.138E+07  0.998E+06  0.642E+07
  60  0.368E+08  0.417E+08  0.337E+08  0.244E+08  0.204E+08  0.165E+08  0.139E+08  0.114E+08  0.954E+07  0.834E+07  0.451E+08  0.207E+08  0.105E+08  0.748E+07  0.462E+07  0.520E+07  0.339E+07  0.187E+07  0.206E+07  0.134E+07  0.581E+07
  61  0.337E+08  0.347E+08  0.272E+08  0.217E+08  0.171E+08  0.142E+08  0.124E+08  0.987E+07  0.858E+07  0.738E+07  0.384E+08  0.147E+08  0.105E+08  0.647E+07  0.429E+07  0.412E+07  0.306E+07  0.123E+07  0.108E+07  0.114E+07  0.540E+07
  62  0.317E+08  0.306E+08  0.213E+08  0.169E+08  0.159E+08  0.124E+08  0.109E+08  0.887E+07  0.655E+07  0.553E+07  0.333E+08  0.138E+08  0.814E+07  0.503E+07  0.400E+07  0.200E+07  0.120E+07  0.967E+06  0.105E+07  0.118E+07  0.408E+07
  63  0.305E+08  0.264E+08  0.189E+08  0.155E+08  0.134E+08  0.102E+08  0.862E+07  0.725E+07  0.623E+07  0.497E+07  0.304E+08  0.117E+08  0.578E+07  0.593E+07  0.335E+07  0.262E+07  0.118E+07  0.142E+07  0.126E+07  0.114E+07  0.458E+07
  64  0.296E+08  0.269E+08  0.188E+08  0.130E+08  0.997E+07  0.883E+07  0.764E+07  0.541E+07  0.507E+07  0.475E+07  0.235E+08  0.102E+08  0.666E+07  0.604E+07  0.335E+07  0.315E+07  0.126E+07  0.105E+07  0.925E+06  0.157E+07  0.401E+07
  65  0.263E+08  0.228E+08  0.169E+08  0.148E+08  0.107E+08  0.673E+07  0.675E+07  0.529E+07  0.496E+07  0.411E+07  0.233E+08  0.882E+07  0.622E+07  0.383E+07  0.315E+07  0.273E+07  0.942E+06  0.543E+06  0.669E+06  0.366E+06  0.388E+07
